"Gene name","Position in dataset","Root-tip var.","Saturation","Missing data","Evolutionary rate","Tree length","Treeness","Av patristic dist.","Comp. heterogeneity","Alignment length","Occupancy","Prop. variable sites","Av. boostrap support","RF similarity","PC1","PC2"
"OG0000009_pruned.fasta.filtered.mafft",4,0.224117906167622,0.779552336966779,0.145689560740497,0.3984031167,6.7728529839,0.190838862230216,1.06451805837059,0.114167273258672,537,0.425,0.824953445065177,80,0.133333333333333,-0.19141988466789,0.614745239380301
"OG0003698_pruned.fasta.filtered.mafft",1972,0.0308168477183521,0.742070922461516,0.014037985136251,0.399262827264286,5.5896795817,0.194429697787699,1.07254203848352,0.138444941391164,346,0.35,0.858381502890173,78.9090909090909,0.166666666666667,-0.0200283373763103,0.594775868553414
"OG0000810_pruned.fasta.filtered.mafft",439,0.00990836012479941,0.734955002132261,0.230641592920354,0.399624711475,3.1969976918,0.139481933328808,0.91671323575,0.120787910344156,904,0.2,0.654867256637168,85,0,-1.3644131720453,-0.261574888390456
"OG0001851_pruned.fasta.filtered.mafft",971,0.01838443831967,0.765589327161999,0.148108108108108,0.4000018844,3.6000169596,0.197454791040479,0.944163181611111,0.0960190223418076,925,0.225,0.683243243243243,98.6666666666667,0,-1.38010975098917,-1.33293385812412
"OG0004692_pruned.fasta.filtered.mafft",2403,0.209832631563601,0.746757476118512,0.032183908045977,0.400158404808333,4.8019008577,0.215837650279274,1.05360237757576,0.128089935817725,290,0.3,0.813793103448276,77.6666666666667,0.2,-0.118435159851324,1.06843397413569
"OG0000193_pruned.fasta.filtered.mafft",110,0.204975408085947,0.749985364902674,0.113125351320967,0.4010827305,4.812992766,0.193321433760077,1.03922104430152,0.105593615241028,593,0.3,0.738617200674536,84.2222222222222,0.2,-0.690390880653986,0.623638951443801
"OG0001069_pruned.fasta.filtered.mafft",574,0.00730624243941879,0.831467606474356,0.203225806451613,0.401950419314286,5.6273058704,0.292361406788619,1.15940649224945,0.13173142160194,465,0.35,0.731182795698925,88,0,-0.228537114694588,-0.691327869404053
"OG0003599_pruned.fasta.filtered.mafft",1913,0.0236764532866385,0.763699969367089,0.105994152046784,0.4020080438,2.4120482628,0.138959167305763,0.881395686026667,0.112572259867631,456,0.15,0.625,80.3333333333333,0,-1.49735031900355,0.0830072214731069
"OG0000352_pruned.fasta.filtered.mafft",200,0.00202071753563631,0.716159861793287,0.246938775510204,0.4023880787,2.0119403935,0.350205887001592,0.94569483142,0.0825901331457075,2156,0.125,0.588126159554731,100,0,-2.18586304335048,-1.33517690681309
"OG0003090_pruned.fasta.filtered.mafft",1639,0.00413430408385269,0.797057732215777,0.086526873945529,0.402622172355556,3.6235995512,0.15796513883838,0.94844243565,0.117148804596674,461,0.225,0.691973969631236,82.5,0,-0.974668942525804,-0.202829924121535
"OG0000330_pruned.fasta.filtered.mafft",187,0.454191915196394,0.782452281481891,0.0433456561922366,0.40294310165,4.0294310165,0.335466680820394,1.12793909308222,0.078983689925959,1082,0.25,0.759704251386322,96.2857142857143,0.25,-0.41487499722486,0.158775439659187
"OG0002576_pruned.fasta.filtered.mafft",1355,0.0121540954610895,0.774383822625085,0.0875661375661376,0.4030691301,3.6276221709,0.489630814517635,1.22845504795556,0.117639657723069,420,0.225,0.745238095238095,95.6666666666667,0,-0.594874319501192,-1.22531281089464
"OG0003900_pruned.fasta.filtered.mafft",2063,0.102358056069831,0.777272333049761,0.0921721450355812,0.403167264184615,5.2411744344,0.23367661319599,1.07176507410769,0.117593156634947,454,0.325,0.781938325991189,83.6,0.181818181818182,-0.311705588222418,0.407880112174233
"OG0002612_pruned.fasta.filtered.mafft",1374,0.0227544922316091,0.805849800406961,0.126696832579186,0.403175749133333,2.4190544948,0.209237763468345,0.923224150126667,0.113325665887972,442,0.15,0.561085972850679,93,0,-1.3605832865426,-0.821410400770708
"OG0001243_pruned.fasta.filtered.mafft",660,0.00678678898302267,0.645657070072801,0.0589123867069486,0.403316909566667,2.4199014574,0.292135992495973,0.948021881933333,0.11241541884813,331,0.15,0.640483383685801,88,0,-1.9726129261097,-0.394397975927918
"OG0002745_pruned.fasta.filtered.mafft",1447,0.00792224368994814,0.72270805042237,0.0962199312714777,0.40385710287,4.0385710287,0.364809244713037,1.17419859842444,0.1254416604413,582,0.25,0.828178694158076,92.7142857142857,0,-0.518533584219701,-1.01371078523416
"OG0001004_pruned.fasta.filtered.mafft",545,0.00621891899344698,0.742071169157171,0.0688097082365092,0.4038885616,2.4233313696,0.208160622037944,0.9137363994,0.0730144672859714,1291,0.15,0.676219984508133,89.3333333333333,0,-2.00364229429911,-0.679696057558481
"OG0003173_pruned.fasta.filtered.mafft",1691,0.0153789211966524,0.770845434869824,0.189591836734694,0.404015064157143,2.8281054491,0.231588390775326,0.984846969809524,0.124665761329389,700,0.175,0.612857142857143,84,0,-1.21148319491131,-0.193030548117108
"OG0001510_pruned.fasta.filtered.mafft",810,0.00767574413457846,0.833813288795086,0.208296164139161,0.4042740301375,3.2341922411,0.181158870352347,0.957165684346429,0.0916342132489589,1121,0.2,0.603033006244425,74.8,0,-1.54992510448354,0.351031465620268
"OG0002207_pruned.fasta.filtered.mafft",1145,0.283614455397034,0.808994788478794,0.0710887949260042,0.404611332827273,8.9014493222,0.296356160992895,1.18058802577489,0.118746218312853,344,0.55,0.875,72.4210526315789,0.1,0.244609850267406,1.02359687619152
"OG0000261_pruned.fasta.filtered.mafft",145,0.0288836084417201,0.840374460983159,0.135060975609756,0.405457587525,3.2436607002,0.162545112337888,0.944732585571429,0.108426206640608,820,0.2,0.617073170731707,91.6,0,-1.05787929516904,-0.812561910518108
"OG0006111_pruned.fasta.filtered.mafft",2675,0.00498009266216582,0.68629955641245,0.0225744476464938,0.40546452595,2.4327871557,0.192923085975828,0.90479721302,0.140875659230268,347,0.15,0.740634005763689,95,0,-0.93658245590018,-0.974554324050077
"OG0002809_pruned.fasta.filtered.mafft",1486,0.0119520507545313,0.854692516243343,0.120394736842105,0.4060357397125,3.2482859177,0.176486452124239,0.946124165503571,0.110983246690334,380,0.2,0.602631578947368,84,0,-1.06339337870409,-0.289819946953487
"OG0006846_pruned.fasta.filtered.mafft",2725,0.0018535409627858,0.644592412988949,0.138378378378378,0.40695062016,2.0347531008,0.56351973143532,1.0432259445,0.098609217207988,555,0.125,0.659459459459459,100,0,-1.98412397158385,-1.32145772564954
"OG0002149_pruned.fasta.filtered.mafft",1120,0.0250557515242038,0.792595937631623,0.177103403982017,0.40703485175,4.884418221,0.254792021156044,1.09014563552879,0.115337565117397,519,0.3,0.714836223506744,72.5555555555556,0,-0.901129635857273,0.484803386387673
"OG0002298_pruned.fasta.filtered.mafft",1198,0.0064012467413436,0.819233622087831,0.165712923223653,0.407163947388889,3.6644755265,0.184633053736401,0.979001328488889,0.126132716637809,466,0.225,0.663090128755365,84.3333333333333,0,-0.774256650892083,-0.321500805468708
"OG0001478_pruned.fasta.filtered.mafft",795,0.0213596756013028,0.842840770233641,0.264794007490637,0.407237881033333,3.6651409293,0.185126555182583,0.972563473672222,0.136128460863993,890,0.225,0.655056179775281,77.6666666666667,0,-0.556419368497209,0.176107753516524
"OG0001470_pruned.fasta.filtered.mafft",792,0.0321138101096235,0.813764938885641,0.0715835140997831,0.407465729135714,5.7045202079,0.167534749491548,1.03099043287033,0.115806570051274,461,0.35,0.746203904555315,72.2727272727273,0,-0.713799237912154,0.479218404807999
"OG0002445_pruned.fasta.filtered.mafft",1280,0.0207170970759283,0.766612252376096,0.132334581772784,0.408315421811111,3.6748387963,0.196232631871107,0.982889888827778,0.111313379285403,623,0.225,0.672552166934189,70.3333333333333,0,-1.34444211794131,0.722802379499577
"OG0000438_pruned.fasta.filtered.mafft",254,0.00221243583462569,0.776032653427673,0.107724225981487,0.408413336530769,5.3093733749,0.330105934494202,1.19193064274615,0.137905828994649,482,0.325,0.802904564315353,76.4,0,-0.239581490742921,0.128761689355163
"OG0000343_pruned.fasta.filtered.mafft",193,0.000858051667981972,0.738077724650063,0.143965517241379,0.40845948346,2.0422974173,0.243303924585539,0.91629876228,0.0682316551662586,1392,0.125,0.625718390804598,100,0,-2.19862005393071,-1.40961721668243
"OG0001425_pruned.fasta.filtered.mafft",766,0.191302653404688,0.832311658925983,0.150207468879668,0.40915437762,4.0915437762,0.264447168913075,1.06239321022667,0.127678312820448,482,0.25,0.651452282157676,72.4285714285714,0.25,-0.214854129439083,1.64780870585121
"OG0002562_pruned.fasta.filtered.mafft",1347,0.0118409828711356,0.793172211679454,0.0831285831285831,0.409691589681818,4.5066074865,0.310104182710921,1.13257984315273,0.122671926543413,444,0.275,0.698198198198198,87.875,0,-0.70377934078262,-0.614272182619504
"OG0000277_pruned.fasta.filtered.mafft",155,0.285484300570163,0.811278988931538,0.222455648926237,0.410718649092857,5.7500610873,0.310397360289275,1.1319991126044,0.10477213539349,918,0.35,0.785403050108932,88.0909090909091,0.166666666666667,-0.0983167092795582,0.207569728295063
"OG0003048_pruned.fasta.filtered.mafft",1610,0.0163802208494055,0.778182985284599,0.146762589928058,0.41100318232,4.1100318232,0.309159905849753,1.12580060958667,0.0980331576369803,695,0.25,0.60431654676259,80.7142857142857,0,-1.55726295946382,-0.0333955988729302
"OG0003505_pruned.fasta.filtered.mafft",1859,0.0170028523890787,0.714281447940767,0.307196562835661,0.411264398814286,2.8788507917,0.149073769657431,0.927152771752381,0.167837243053069,798,0.175,0.674185463659148,71,0,-0.731881242753199,0.828277883952985
"OG0001486_pruned.fasta.filtered.mafft",798,0.051345643049534,0.831300895730013,0.217881397465518,0.41131544186087,9.4602551628,0.291445201588405,1.28713162175494,0.153033874448243,621,0.575,0.888888888888889,85.55,0,0.772568740478898,-0.593674531156935
"OG0000311_pruned.fasta.filtered.mafft",176,0.00740845397213701,0.769401597921128,0.274949271352149,0.412033559046154,5.3564362676,0.334713194450704,1.32593649674615,0.149055322412648,834,0.325,0.832134292565947,80.9,0,0.142093080000223,-0.219994695347169
"OG0001831_pruned.fasta.filtered.mafft",962,0.198955341717542,0.796293425278795,0.0850574712643678,0.4125802904,4.125802904,0.310897476672095,1.14415072145778,0.126425796515699,435,0.25,0.735632183908046,80.2857142857143,0.25,-0.00971515704212611,1.03649019986939
"OG0002829_pruned.fasta.filtered.mafft",1495,0.0137620901654024,0.783635670681499,0.0232167832167832,0.412607754309091,4.5386852974,0.157091653393206,0.984513666065455,0.126832380288347,325,0.275,0.716923076923077,74,0,-0.83008041906985,0.417614440142326
"OG0002966_pruned.fasta.filtered.mafft",1566,0.0125278550341431,0.794593543330738,0.0267080745341615,0.41318200216,2.0659100108,0.146046856021169,0.8867079367,0.125520871430356,322,0.125,0.630434782608696,99,0,-0.975144724943532,-1.28675765197398
"OG0001506_pruned.fasta.filtered.mafft",807,0.0117486717844965,0.76670814269945,0.260892388451444,0.41322348109,4.1322348109,0.151177027537779,0.979504822588889,0.0837653680067854,1524,0.25,0.650262467191601,77,0,-1.82902002352493,0.20959187312201
"OG0002794_pruned.fasta.filtered.mafft",1475,0.181380149431411,0.794269851200716,0.0293284452591235,0.413229237905882,7.0248970444,0.261794760033679,1.28013498429559,0.141539927679169,353,0.425,0.8328611898017,78.2857142857143,0.133333333333333,0.457811509401798,0.648670463676278
"OG0003469_pruned.fasta.filtered.mafft",1845,0.21980409365316,0.789255473004485,0.0149984695439241,0.413362973527273,4.5469927088,0.285716033849295,1.1156545062,0.131076906703817,297,0.275,0.727272727272727,75.75,0.222222222222222,-0.0731284964510364,1.32045929425205
"OG0000215_pruned.fasta.filtered.mafft",123,0.0134212019608372,0.779124090116469,0.0443777110443777,0.413772761644444,3.7239548548,0.137756251700734,0.93366274825,0.107996719063109,333,0.225,0.6996996996997,44.5,0,-1.47572031499206,2.53166686710503
"OG0002328_pruned.fasta.filtered.mafft",1214,0.00425605433999477,0.771241140811533,0.124640287769784,0.41391572674,4.1391572674,0.443828462080629,1.23897139080667,0.114361361165817,556,0.25,0.757194244604317,94.4285714285714,0,-0.632903871983113,-1.16261418620917
"OG0001324_pruned.fasta.filtered.mafft",706,0.00416960733250826,0.793314391490287,0.123362445414847,0.41437902992,2.0718951496,0.131749413213646,0.88335225388,0.0687912750760345,1832,0.125,0.490720524017467,96.5,0,-2.41057638857936,-1.08305026808243
"OG0002544_pruned.fasta.filtered.mafft",1337,0.0139425882981347,0.762350465181117,0.159973113762393,0.415041558090909,4.565457139,0.396419175056897,1.25067251434909,0.12029410666038,541,0.275,0.829944547134935,82.875,0,-0.402356801655378,-0.371212805649006
"OG0003922_pruned.fasta.filtered.mafft",2075,0.0290646129743576,0.808676078093823,0.0516774891774892,0.415115610690909,4.5662717176,0.208081352482326,1.06702323003273,0.113802771958717,336,0.275,0.720238095238095,81.875,0,-0.767004013831341,-0.195780895994344
"OG0003069_pruned.fasta.filtered.mafft",1626,0.0581350947432587,0.754344794875567,0.139546270605517,0.415574145554545,4.5713156011,0.263235593865022,1.11366693284727,0.117492965721994,557,0.275,0.750448833034111,86.375,0,-0.791193629990394,-0.45341482212498
"OG0001845_pruned.fasta.filtered.mafft",967,0.00466774680097015,0.767258620438478,0.152434333443236,0.415581836733333,3.7402365306,0.318642017650369,1.13138682503333,0.0936189167669146,1011,0.225,0.760633036597428,99.6666666666667,0,-1.01668057767907,-1.54339497980006
"OG0003036_pruned.fasta.filtered.mafft",1601,0.0102313370888316,0.815552791775397,0.0856610800744879,0.41562742706,4.1562742706,0.228950107727763,1.04132049087556,0.108532059004667,537,0.25,0.713221601489758,79,0,-0.899042795256167,-0.0188008928698183
"OG0001893_pruned.fasta.filtered.mafft",1000,0.0168039165073124,0.773554809645212,0.253524550315994,0.415733248481818,4.5730657333,0.376183899823061,1.22743831682909,0.108138210160795,748,0.275,0.705882352941176,91,0,-0.919285739852996,-0.863731066042818
"OG0001229_pruned.fasta.filtered.mafft",652,0.0765320907268848,0.797836067306551,0.140004698144233,0.415741960444444,7.483355288,0.278961583642506,1.19395237202614,0.139499668949366,473,0.45,0.881606765327696,81,0,0.276962360024704,-0.190977186510912
"OG0001398_pruned.fasta.filtered.mafft",749,0.0154037164468556,0.744244341119133,0.23335270191749,0.41599780098,2.0799890049,0.11267339997851,0.87886748858,0.0843070609467552,1721,0.125,0.540383497966299,77,0,-2.38205248909259,0.361946109990849
"OG0001994_pruned.fasta.filtered.mafft",1046,0.0119317274802484,0.816734629358693,0.108351729212656,0.416622057433333,4.9994646892,0.25596878327083,1.08852185878939,0.118180278532357,453,0.3,0.766004415011038,72.8888888888889,0,-0.565579986297895,0.376677676850778
"OG0001287_pruned.fasta.filtered.mafft",684,0.0022706461351976,0.746259718418424,0.179367606915378,0.417184553328571,2.9202918733,0.21747862212222,0.96093969367619,0.089806885916279,1256,0.175,0.567675159235669,93.25,0,-2.02112833587851,-0.857061273156833
"OG0003034_pruned.fasta.filtered.mafft",1600,0.0460966124572819,0.770466261537422,0.136899656946827,0.41768983139375,6.6830373023,0.206959423827246,1.19360259426,0.132957660864416,583,0.4,0.838765008576329,83.7692307692308,0,-0.12745400825808,-0.373809172088017
"OG0000518_pruned.fasta.filtered.mafft",300,0.926788601924956,0.872479791302176,0.18063872255489,0.41774354455,6.6838967128,0.556973189647103,1.65597302951083,0.133618039597221,501,0.4,0.826347305389222,92.3076923076923,0.142857142857143,1.82493271441132,0.512418128122341
"OG0000065_pruned.fasta.filtered.mafft",38,0.00848511948089051,0.806619418063851,0.195662100456621,0.418362821133333,2.5101769268,0.539926400856439,1.12799935930667,0.103983341785779,730,0.15,0.549315068493151,97,0,-1.38521587721495,-1.18200217681209
"OG0000190_pruned.fasta.filtered.mafft",107,0.18072613114866,0.834480761510834,0.0822429906542056,0.418432782966667,6.2764917445,0.215156853473656,1.16655556830857,0.125862893111809,428,0.375,0.77803738317757,73.75,0.153846153846154,0.137854485691177,1.05411001297678
"OG0002803_pruned.fasta.filtered.mafft",1482,0.27260004169079,0.802388503281542,0.0761278195488722,0.418598119092857,5.8603736673,0.324709161502446,1.38873238777582,0.125001218934612,380,0.35,0.810526315789474,87.5454545454545,0.166666666666667,0.438126558813113,0.186527252979106
"OG0000491_pruned.fasta.filtered.mafft",287,0.117372623752238,0.825748039905641,0.454899267399267,0.418777635733333,2.5126658144,0.284398981633234,1.00764061254667,0.153385775258316,728,0.15,0.478021978021978,72.3333333333333,0,-0.892485897637545,0.884659328709847
"OG0003607_pruned.fasta.filtered.mafft",1916,0.379846929780742,0.776168237848861,0.0650537634408602,0.418916041516667,5.0269924982,0.352441121950032,1.2895705062303,0.139127719740086,310,0.3,0.867741935483871,77.2222222222222,0.2,0.729773928369035,1.21296278375107
"OG0004638_pruned.fasta.filtered.mafft",2373,0.0163864924468436,0.788121672817759,0.104212860310421,0.41892180256,2.0946090128,0.4126395659611,1.0107073159,0.111698593075206,451,0.125,0.572062084257206,82.5,0,-1.46339541822664,-0.093068824722423
"OG0002453_pruned.fasta.filtered.mafft",1286,0.0200698821276308,0.700701338557318,0.135189873417722,0.41908114646,2.0954057323,0.860200911076796,1.19865627692,0.12700470112884,395,0.125,0.584810126582278,100,0,-1.35675239304791,-1.28092565634906
"OG0003538_pruned.fasta.filtered.mafft",1877,0.0586682232275557,0.774168796523394,0.183561962334341,0.4194561084,4.6140171924,0.217888476565704,1.02989916053818,0.0947757580557336,782,0.275,0.710997442455243,75.5,0,-1.33297957021776,0.324086381507055
"OG0001820_pruned.fasta.filtered.mafft",956,0.0285686966348615,0.714725251239215,0.256462308837461,0.419686004688889,3.7771740422,0.300148543867381,1.09148559461111,0.132730560766579,821,0.225,0.683313032886724,84.5,0,-1.03830186328961,-0.22747774466286
"OG0004056_pruned.fasta.filtered.mafft",2131,0.0244146614949062,0.855275818396419,0.0555365686944634,0.419797615678571,5.8771666195,0.115874781895827,0.99335012310989,0.115905757293366,418,0.35,0.705741626794258,71.4545454545455,0,-0.67519840758301,0.528959188255765
"OG0003399_pruned.fasta.filtered.mafft",1813,0.0121030152237244,0.784714811696138,0.0832460732984293,0.41979956384,2.0989978192,0.332418694825483,0.97914835078,0.142172743507148,382,0.125,0.620418848167539,99,0,-0.724267242998769,-1.26344841262283
"OG0002665_pruned.fasta.filtered.mafft",1398,0.0113122687764098,0.787924956022391,0.147428982380439,0.419986513611111,3.7798786225,0.239404811099857,1.05478092604444,0.103899969710315,618,0.225,0.733009708737864,97.8333333333333,0,-0.898996769678441,-1.36512303895469
"OG0003098_pruned.fasta.filtered.mafft",1645,0.0997392403621098,0.825461542929501,0.159410112359551,0.420167313508333,5.0420077621,0.153911543221581,1.01644766892121,0.128575474551743,356,0.3,0.713483146067416,71,0,-0.511919068450497,0.703395510566671
"OG0000928_pruned.fasta.filtered.mafft",504,0.126951722411548,0.796317328676209,0.0302901023890785,0.42101922788125,6.7363076461,0.24334925496597,1.25970828785083,0.138473391569193,293,0.4,0.819112627986348,80.5384615384615,0.142857142857143,0.334560241082959,0.457213445144788
"OG0002343_pruned.fasta.filtered.mafft",1220,0.299068075212917,0.812429782778568,0.10286563936199,0.42126178725,7.5827121705,0.232378598353656,1.20497109698693,0.12766846510464,411,0.45,0.841849148418491,78.4,0,0.228826606298568,0.296529015658731
"OG0003378_pruned.fasta.filtered.mafft",1799,0.00930459851025809,0.783186956278591,0.0740914786967419,0.421534568085714,5.9014839532,0.292977410293977,1.25457322012747,0.124291386779988,456,0.35,0.87280701754386,89.4545454545455,0,-0.034816337811582,-0.903593054178766
"OG0002403_pruned.fasta.filtered.mafft",1254,0.177969444548429,0.783451209157383,0.135795454545455,0.4216335532,6.324503298,0.334576108319708,1.29251252769143,0.155780140391157,352,0.375,0.840909090909091,91.9166666666667,0.153846153846154,0.796945091808789,-0.235142120497542
"OG0000034_pruned.fasta.filtered.mafft",21,0.0390457058634895,0.763987658889281,0.171789436495319,0.421644343588235,7.167953841,0.172576498933959,1.08727850295294,0.131021884279804,666,0.425,0.843843843843844,76.3571428571429,0.133333333333333,-0.124177953803933,0.644890201040516
"OG0004789_pruned.fasta.filtered.mafft",2422,0.0110931580433216,0.785420943696742,0.110328638497653,0.422282444416667,2.5336946665,0.14860442798347,0.93109364612,0.121784238928302,497,0.15,0.625754527162978,66.3333333333333,0,-1.31305656286487,1.047538583172
"OG0004790_pruned.fasta.filtered.mafft",2423,0.00654741295373905,0.823975509687211,0.0694444444444444,0.42236636927,4.2236636927,0.287517303898716,1.09303643165111,0.119270452453372,324,0.25,0.75,89.1428571428571,0.25,-0.089701496680904,0.0991390901335731
"OG0003651_pruned.fasta.filtered.mafft",1948,0.409424848565849,0.805838167916424,0.0523809523809524,0.422378407914286,5.9132977108,0.30442050548415,1.31489787386044,0.137317338163583,315,0.35,0.853968253968254,73.7272727272727,0.166666666666667,0.781032165514243,1.35724754491543
"OG0001605_pruned.fasta.filtered.mafft",855,0.169723374800778,0.806737309967901,0.170217537564476,0.422576043121429,5.9160646037,0.2099614382377,1.13189386943736,0.124435806657542,637,0.35,0.777080062794348,74.6363636363636,0.166666666666667,-0.0437695682348176,1.05737676599414
"OG0000098_pruned.fasta.filtered.mafft",57,0.0113456014828822,0.801229584847131,0.0748358105772554,0.423252396472727,4.6557763612,0.193908631549328,1.05954729496727,0.110201481738289,526,0.275,0.697718631178707,74.625,0,-1.01802934181329,0.323302181095283
"OG0002300_pruned.fasta.filtered.mafft",1199,0.0152091796807931,0.812001076433558,0.11544227886057,0.423817354466667,3.8143561902,0.389709922193202,1.17947182107222,0.0962904244609177,667,0.225,0.659670164917541,95.3333333333333,0,-1.07341178323912,-1.18289625745348
"OG0002388_pruned.fasta.filtered.mafft",1247,0.0182691318519304,0.802543093639508,0.06875,0.424345742775,3.3947659422,0.268771221944304,1.04415132042857,0.117059400216912,380,0.2,0.652631578947368,89.6,0,-0.946605743662729,-0.685791603894309
"OG0001595_pruned.fasta.filtered.mafft",853,0.573350015951199,0.778465430922002,0.0549418604651163,0.42487483118,4.2487483118,0.339568683320942,1.27695217424444,0.118169936381572,344,0.25,0.813953488372093,88.1428571428571,0.25,0.548374455002606,0.886669007205684
"OG0001749_pruned.fasta.filtered.mafft",925,0.0341986780416233,0.827694841693003,0.0514619883040936,0.425577281811111,3.8301955363,0.163879757169357,0.99384129395,0.114915760261828,380,0.225,0.702631578947368,70.5,0,-0.842807088283187,0.640850777797611
"OG0001813_pruned.fasta.filtered.mafft",953,0.0743438323308076,0.762713483623221,0.187054079205873,0.425610602415789,8.0866014459,0.1621110493537,1.1557157889193,0.139997629499241,509,0.475,0.899803536345776,72.1875,0.117647058823529,0.236455038844216,0.884998215805171
"OG0000845_pruned.fasta.filtered.mafft",456,0.0390470439066246,0.865706646350071,0.0599326599326599,0.42592402714,4.2592402714,0.353719990632224,1.21568239657778,0.122012889190631,297,0.25,0.656565656565657,80.5714285714286,0,-0.447733245029228,-0.114768743089531
"OG0004054_pruned.fasta.filtered.mafft",2130,0.178109712071644,0.7693635497361,0.0777295733911786,0.425934630883333,5.1112155706,0.180231344711579,1.06531425041667,0.126483357721857,461,0.3,0.789587852494577,71.8888888888889,0.2,-0.175138896631278,1.43136398191428
"OG0006875_pruned.fasta.filtered.mafft",2729,0.0241622785536082,0.794095347314292,0.023125,0.42610971716,2.1305485858,0.0743972864343211,0.883920841,0.115231791005712,320,0.125,0.584375,81,0,-1.42766520304295,0.0438781868663832
"OG0000571_pruned.fasta.filtered.mafft",326,0.0385231035296257,0.820137835497505,0.106829268292683,0.4266825726,2.133412863,0.134782887122773,0.91087465422,0.0992259091807089,410,0.125,0.563414634146342,89,0,-1.5307407502097,-0.550427871467742
"OG0000485_pruned.fasta.filtered.mafft",284,0.0225201186792731,0.924258700491638,0.218166666666667,0.42680836713,4.2680836713,0.409002316739563,1.20471261110444,0.113894935349311,600,0.25,0.5,84,0,-0.808845765989224,-0.314766984868752
"OG0002320_pruned.fasta.filtered.mafft",1212,0.0177910037311072,0.823361445222251,0.0942760942760943,0.426914675008333,5.1229761001,0.433700433183093,1.43828321465909,0.112116311182605,396,0.3,0.772727272727273,92.5555555555556,0,-0.202341074892631,-1.13083466998502
"OG0004370_pruned.fasta.filtered.mafft",2272,0.0134103748976489,0.821185215407342,0.0881632653061225,0.427431738971429,2.9920221728,0.421059923302985,1.14633744078095,0.128641540794649,350,0.175,0.562857142857143,95,0.4,-0.290194770279547,0.393710042019941
"OG0001849_pruned.fasta.filtered.mafft",970,0.00720296276807005,0.806894807953636,0.107226107226107,0.4283459771,2.9984218397,0.146673656647326,0.955316889780952,0.107916076316806,429,0.175,0.666666666666667,74,0,-1.21559834505566,0.405749869735229
"OG0002729_pruned.fasta.filtered.mafft",1435,0.0100432322624385,0.834779894932501,0.0563706563706564,0.4284141537,2.9988990759,0.275776001648806,1.05056391166667,0.111710447741621,370,0.175,0.621621621621622,88.25,0,-0.985221057903726,-0.616760797451608
"OG0003404_pruned.fasta.filtered.mafft",1816,0.0115981321587392,0.724051196412081,0.106533036377134,0.428632066033333,2.5717923962,0.505324628854271,1.11718213968667,0.107592628658221,449,0.15,0.661469933184855,91.3333333333333,0,-1.41973506785034,-0.776813082489614
"OG0002372_pruned.fasta.filtered.mafft",1236,0.00624511570064943,0.830532451981836,0.131131131131131,0.429058691833333,3.8615282265,0.313174035010514,1.1191615701,0.11464765085374,444,0.225,0.675675675675676,87.8333333333333,0,-0.732081403265413,-0.647881879278208
"OG0004095_pruned.fasta.filtered.mafft",2154,0.00618707271811318,0.805601715071086,0.0271565495207668,0.42922190322,4.2922190322,0.461213900187505,1.37748524313778,0.121795685234857,313,0.25,0.811501597444089,83.8571428571429,0.25,0.230962126936257,0.376808287564997
"OG0006398_pruned.fasta.filtered.mafft",2695,0.0151024108020696,0.767620248401363,0.0453890489913545,0.4293811784875,3.4350494279,0.490710769344153,1.220620098925,0.117371454950892,347,0.2,0.746397694524496,99.4,0,-0.605370019663966,-1.48105512477739
"OG0002234_pruned.fasta.filtered.mafft",1161,0.0332893897164935,0.853721112373205,0.13229537366548,0.42996195037,8.5992390074,0.220802839851998,1.22303038946053,0.121065262659349,562,0.5,0.846975088967971,86.2352941176471,0,0.168084951946526,-0.689417886863366
"OG0000739_pruned.fasta.filtered.mafft",410,0.00371792821652202,0.694749123890586,0.110294117647059,0.43001038705,3.4400830964,0.297853791779703,1.11130749689286,0.150190903107819,391,0.2,0.731457800511509,92.6,0,-0.643245548471741,-0.840012479782601
"OG0004680_pruned.fasta.filtered.mafft",2395,0.26763150320485,0.77463858562618,0.017825311942959,0.431946761272727,4.751414374,0.24231081157646,1.14613338073455,0.150105605739468,306,0.275,0.784313725490196,89,0.222222222222222,0.522298016724511,0.42437547871422
"OG0003695_pruned.fasta.filtered.mafft",1970,0.00539201196678566,0.814740478646525,0.0137931034482759,0.4320594791,5.6167732283,0.201149054426389,1.09744664274872,0.137922489283395,290,0.325,0.755172413793104,65.2,0.181818181818182,-0.0909275120414535,1.60434929268419
"OG0001112_pruned.fasta.filtered.mafft",592,0.109281764843674,0.80267049156512,0.118382185866848,0.432077390138889,7.7773930225,0.335511632940625,1.33028114976405,0.141449292740745,489,0.45,0.920245398773006,80.9333333333333,0,0.595347254815977,-0.21115741284467
"OG0001439_pruned.fasta.filtered.mafft",774,0.00406523098908102,0.730516174320099,0.269496952794133,0.4324700489,3.0272903423,0.140209898723331,0.966325091133333,0.101863648775053,1383,0.175,0.669558929862617,84.25,0,-1.62020432894035,-0.266730332239016
"OG0004213_pruned.fasta.filtered.mafft",2213,0.010902889428053,0.809740506824893,0.0527027027027027,0.4324908005,4.324908005,0.389917120583933,1.32232781986,0.150181577888041,296,0.25,0.824324324324324,91.2857142857143,0.25,0.777836600205891,-0.105561708206285
